line_number,committee_name,filing_form,is_notice,file_number,related_line_number,committee_id,payee_prefix,payee_first_name,payee_middle_name,payee_last_name,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,filer_first_name,filer_middle_name,filer_last_name,filer_suffix,filer_prefix,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_suffix,candidate_office,candidate_office_state,candidate_office_district,expenditure_description,expenditure_date,expenditure_amount,office_total_ytd,category_code,support_oppose_indicator,notary_sign_date,dissemination_date,candidate_party,most_recent,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,712,C90011891,,Tamara,,Romo,,4097 Nook Way #D,,Las Vegas,NV,89103,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,101.28,14934.82,,S,,,REP,,F57.10423,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,713,C90011891,,Tamara,,Romo,,4097 Nook Way #D,,Las Vegas,NV,89103,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,101.28,179246.06,,S,,,REP,,F57.11728,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,714,C90011891,,Heather,,Rooks,,12111 W Candelana Drive,,Sun City,AZ,85373,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,10-10-2024,30,145598.1,,S,,,REP,,F57.12323,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,715,C90011891,,Brooke,,Rosol,,7131 Hinson Street,,Las Vegas,NV,89118,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,45,8392.21,,S,,,REP,,F57.10138,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,716,C90011891,,Brooke,,Rosol,,7131 Hinson Street,,Las Vegas,NV,89118,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,180,173579.8,,S,,,REP,,F57.11567,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,717,C90011891,,Vanisha,,Rothenberg,,4025 N Aleppo Court,,Casa Grande,AZ,85122,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,87.5,26875.13,,S,,,REP,,F57.11059,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,718,C90011891,,Carson,,Roti,,344 S Bermuda Drive,,Gilbert,AZ,85296,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,82.5,17793.58,,S,,,REP,,F57.10561,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,719,C90011891,,Carson,,Roti,,344 S Bermuda Drive,,Gilbert,AZ,85296,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,75,191255.42,,S,,,REP,,F57.12169,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,720,C90011891,,Jackson,,Rouse,,3315 Sweet Pine Way,,Knoxville,TN,37921,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,87.5,10359.81,,S,,,REP,,F57.10172,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,721,C90011891,,Jackson,,Rouse,,3315 Sweet Pine Way,,Knoxville,TN,37921,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,10-10-2024,87.5,139251.37,,S,,,REP,,F57.11631,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,722,C90011891,,John,,Rowe,,2299 Daytona Loop,,Lake Havasu,AZ,86403,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,45,21458.48,,S,,,REP,,F57.10744,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,723,C90011891,,Anita,,Runck,,1002 S Elm Street,,Lamberton,MN,56152,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,78.13,6604.38,,S,,,REP,,F57.10018,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,724,C90011891,,Anita,,Runck,,1002 S Elm Street,,Lamberton,MN,56152,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,11-10-2024,103.13,145776.23,,S,,,REP,,F57.11130,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,725,C90011891,,Scott,,Runde,,1033 S Palomino Creek Drive,,Gilbert,AZ,85296,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,18.75,25363.49,,S,,,REP,,F57.10944,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,726,C90011891,,Michael,,Rushing,,663 Division Street,,Oshkosh,WI,54901,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,7.5,2251.68,,S,,,REP,,F57.9815,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,727,C90011891,,Rohan,,Sahay,,1031 North Park Avenue,,Tucson,AZ,85719,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,125,25010.99,,S,,,REP,,F57.10936,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,728,C90011891,,Pamela,,Salas,,7435 Sout Eastern Avenue #111,,Las Vegas,NV,89123,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,105,185858.06,,S,,,REP,,F57.11985,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,201,C90011891,,Jennifer,,DeJournett,,18094 Gladstone Blvd N,,Maple Grove,MN,55311,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,11-10-2024,135.69,146734.43,,S,,,REP,,F57.11202,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,202,C90011891,,Jennifer,,DeJournett,,18094 Gladstone Blvd N,,Maple Grove,MN,55311,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,135.69,164463.65,,S,,,REP,,F57.11203,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,203,C90011891,,Todd,,DeJournett,,18094 Gladstone Blvd N,,Maple Grove,MN,55311,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,12-10-2024,131.25,164017.95,,S,,,REP,,F57.11166,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,204,C90011891,,Carlos,,Delacruz,,1923 Stumpf Blvd,,Terrytown,LA,70056,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,50,8442.21,,S,,,REP,,F57.10139,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,205,C90011891,,Carlos,,Delacruz,,1923 Stumpf Blvd,,Terrytown,LA,70056,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,12-10-2024,62.5,173642.3,,S,,,REP,,F57.11568,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,206,C90011891,,Francisco,,de La Cruz,,2649 Donna Street #1,,North Las Vegas,NV,89030,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,11-10-2024,150,157780.42,,S,,,REP,,F57.11874,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,207,C90011891,,Francisco,,de La Cruz,,2649 Donna Street #1,,North Las Vegas,NV,89030,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,150,182111.06,,S,,,REP,,F57.11875,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,208,C90011891,,Phillip Cline Martin,,de Sa,,100 Goldfinch Avenue,,Greensboro,NC,27409,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,112.5,5306.2,,S,,,REP,,F57.9952,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,209,C90011891,,Phillip Cline Martin,,de Sa,,100 Goldfinch Avenue,,Greensboro,NC,27409,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,11-10-2024,232.5,150411.4,,S,,,REP,,F57.11322,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,210,C90011891,,Bella,,DeSouza,,POB 68964,,Oro Valley,AZ,85737,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,75,16719.2,,S,,,REP,,F57.10541,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,211,C90011891,,Bella,,DeSouza,,POB 68964,,Oro Valley,AZ,85737,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,11-10-2024,121.88,160010.43,,S,,,REP,,F57.12109,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,212,C90011891,,Ron,,DeSouza,,POB 68964,,Oro Valley,AZ,85737,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,43.75,25054.74,,S,,,REP,,F57.10937,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,213,C90011891,,Sophia,,Dickinson,,41317 Pencader Way,,Leesburg,VA,20175,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,100,25734.74,,S,,,REP,,F57.11040,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,214,C90011891,,Jenna,,Dicks,,9209 Dartford Road,,Woodbury,MN,55125,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,10-10-2024,60,137141.88,,S,,,REP,,F57.11162,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,215,C90011891,,Fahad,,Dimarunsing,,4250 Arville Street #51,,Las Vegas,NV,89103,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,60,10039.81,,S,,,REP,,F57.10166,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,216,C90011891,,Fahad,,Dimarunsing,,4250 Arville Street #51,,Las Vegas,NV,89103,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,180,175943.55,,S,,,REP,,F57.11627,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,217,C90011891,,Andrew,,DiMeglio,,700 Barley Green Street,,Wake Forest,NC,27387,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,120,168736.3,,S,,,REP,,F57.11310,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,218,C90011891,,Kean,,Dino,,6720 Journey Hills Court,,North Las Vegas,NV,89084,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,135,183838.56,,S,,,REP,,F57.11925,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,219,C90011891,,Marlene,,Dittell,,15121 W Greystone Drive,,Sun City West,AZ,85375,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,60,23653.49,,S,,,REP,,F57.10908,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,220,C90011891,,Marshall,,Dixon,,3463 N Cramer Street,,Milwaukee,WI,53211,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,12.5,2155.8,,S,,,REP,,F57.9811,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,221,C90011891,,Marshall,,Dixon,,3463 N Cramer Street,,Milwaukee,WI,53211,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,11-10-2024,76.56,151578.59,,S,,,REP,,F57.11428,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,222,C90011891,,Carolanne,,Doherty,,11332 Asilo Bianco,,Las Vegas,NV,89138,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,30,8592.21,,S,,,REP,,F57.10142,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,223,C90011891,,Joselyn,,Dominguez,,3508 Glendale Avenue #B,,North Las Vegas,NV,89030,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,150,183306.06,,S,,,REP,,F57.11919,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,224,C90011891,,Maria,,Dominguez,,640 N Church Street #1216,,Charlotte,NC,28202,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,62.5,4673.07,,S,,,REP,,F57.9943,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,225,C90011891,,Maria,,Dominguez,,640 N Church Street #1216,,Charlotte,NC,28202,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,12-10-2024,125,167226.3,,S,,,REP,,F57.11260,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,226,C90011891,,Reinier,,Dominguez,,349 Templeton Drive,,Henderson,NV,89074,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,60,13862.29,,S,,,REP,,F57.10331,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,227,C90011891,,Reinier,,Dominguez,,349 Templeton Drive,,Henderson,NV,89074,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,10-10-2024,60,139775.1,,S,,,REP,,F57.11710,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,228,C90011891,,Dale,,Doucette,,615 W Sandpiper Way,,Florence,AZ,85132,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,60,18343.58,,S,,,REP,,F57.10573,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,229,C90011891,,Dale,,Doucette,,615 W Sandpiper Way,,Florence,AZ,85132,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,10-10-2024,30,145230.6,,S,,,REP,,F57.12178,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,230,C90011891,,Jherlesha,,Douglas,,3507 S Maryland Parkway,,Las Vegas,NV,89169,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,45,10989.81,,S,,,REP,,F57.10289,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,231,C90011891,,Jherlesha,,Douglas,,3507 S Maryland Parkway,,Las Vegas,NV,89169,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,150,176783.55,,S,,,REP,,F57.11643,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,232,C90011891,,Tracy,,DuCharme,,6891 W Del Rio Street,,Chandler,AZ,85226,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,142.89,26675.13,,S,,,REP,,F57.11054,2.02507E+17,IND,N,,,,,14-07-2025 14:48
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,729,C90011891,,Alexandria,,Salazar,,9335 W Palmer Drive,,Peoria,AZ,85345,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,75,16257.95,,S,,,REP,,F57.10526,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,730,C90011891,,Alexandria,,Salazar,,9335 W Palmer Drive,,Peoria,AZ,85345,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,10-10-2024,52.5,145047.08,,S,,,REP,,F57.12057,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,731,C90011891,,Anna,,Sauceda,,11016 E Silver Springs Circle,,Mesa,AZ,85212,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,12-10-2024,150,189234.79,,S,,,REP,,F57.12082,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,732,C90011891,,Jessie,,Sauceda,,11016 E Silver Springs Circle,,Mesa,AZ,85212,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,56.25,21060.98,,S,,,REP,,F57.10735,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,733,C90011891,,Jessie,,Sauceda,,11016 E Silver Springs Circle,,Mesa,AZ,85212,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,12-10-2024,187.5,196202.69,,S,,,REP,,F57.12307,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,734,C90011891,,Daniel,,Savage,,5716 Balzar Street,,Las Vegas,NV,89108,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Text messaging,09-10-2024,75,9077.21,,S,,,REP,,F57.10152,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,735,C90011891,,Daniel,,Savage,,5716 Balzar Street,,Las Vegas,NV,89108,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,225,175337.3,,S,,,REP,,F57.11581,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,736,C90011891,,Gale,,Savage,,3001 Cottage Place #C,,Greensboro,NC,27455,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,225,169061.3,,S,,,REP,,F57.11312,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,737,C90011891,,Louann,,Savolt,,10540 E Hercules Drive,,Sun Lakes,AZ,85248,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,31.25,23133.48,,S,,,REP,,F57.10895,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,738,C90011891,,Ana,,Sayre,,6943 Alpine Ridge Way,,Las Vegas,NV,89149,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,30,7902.21,,S,,,REP,,F57.10127,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,739,C90011891,,Ana,,Sayre,,6943 Alpine Ridge Way,,Las Vegas,NV,89149,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,11-10-2024,60,152816.06,,S,,,REP,,F57.11562,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,740,C90011891,,Evelyn,,Sayre,,6943 Alpine Ridge Way,,Las Vegas,NV,89149,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,30,9979.81,,S,,,REP,,F57.10165,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,741,C90011891,,Evelyn,,Sayre,,6943 Alpine Ridge Way,,Las Vegas,NV,89149,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,11-10-2024,60,153623.56,,S,,,REP,,F57.11600,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,742,C90011891,,Shirley,,Schaff,,119 Brisa Way #206,,Jupiter,FL,33458,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,87.5,7460.08,,S,,,REP,,F57.10039,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,743,C90011891,,Shirley,,Schaff,,119 Brisa Way #206,,Jupiter,FL,33458,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,11-10-2024,100,146229.36,,S,,,REP,,F57.11143,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,744,C90011891,,Kara,,Schmoll,,329 N High Drive NW,,Hutchinson,MN,55350,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,50,6981.95,,S,,,REP,,F57.10028,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,745,C90011891,,Kara,,Schmoll,,329 N High Drive NW,,Hutchinson,MN,55350,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,10-10-2024,43.75,136900.63,,S,,,REP,,F57.11136,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,746,C90011891,,Isaac,,Scholer,,9120 Grizzly Street,,Las Vegas,NV,89131,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,10-10-2024,30,141222.6,,S,,,REP,,F57.11880,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,747,C90011891,,Kimberly,,Schoner,,7808 Observation Peak Street,,Las Vegas,NV,89166,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,67.5,11971.06,,S,,,REP,,F57.10301,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,748,C90011891,,Kimberly,,Schoner,,7808 Observation Peak Street,,Las Vegas,NV,89166,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,187.5,177353.55,,S,,,REP,,F57.11655,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,749,C90011891,,Valerie,,Schroeder,,9040 Grayling Drive,,Las Vegas,NV,89134,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,37.5,15704.82,,S,,,REP,,F57.10438,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,750,C90011891,,Valerie,,Schroeder,,9040 Grayling Drive,,Las Vegas,NV,89134,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,165,180096.06,,S,,,REP,,F57.11743,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,751,C90011891,,Patricia,,Schutt,,4624B Amanda Lane,,Sheboygan,WI,53081,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,10-10-2024,56.25,138702.62,,S,,,REP,,F57.11480,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,752,C90011891,,Leeann,,Schwartz,,7420 Lattimore Drive,,Las Vegas,NV,89128,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,140,12483.56,,S,,,REP,,F57.10309,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,753,C90011891,,Leeann,,Schwartz,,7420 Lattimore Drive,,Las Vegas,NV,89128,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,11-10-2024,165,154731.06,,S,,,REP,,F57.11661,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,754,C90011891,,Dawn,,Schween,,6678 S St. Andrews Court,,Gilbert,AZ,85298,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,101.27,18777.35,,S,,,REP,,F57.10697,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,755,C90011891,,Dawn,,Schween,,6678 S St. Andrews Court,,Gilbert,AZ,85298,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,303.81,192368.73,,S,,,REP,,F57.12185,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,756,C90011891,,Darrian,,Scott,,129 E Rome Blvd #83,,North Las Vegas,NV,89084,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,12-10-2024,37.5,181541.06,,S,,,REP,,F57.11841,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,757,C90011891,,Stephanie,,Scott,,1645 E Grove Avenue,,Mesa,AZ,85204,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Door canvassing,09-10-2024,30,25764.74,,S,,,REP,,F57.11042,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,758,C90011891,,Maureen,,Sears,,9423 W Good Hope Road,,Milwaukee,WI,53224,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,09-10-2024,25,2244.18,,S,,,REP,,F57.9814,2.02507E+17,IND,N,,,,,14-07-2025 14:49
,AMERICAN MAJORITY ACTION INC.,F5,f,1900837,759,C90011891,,Maureen,,Sears,,9423 W Good Hope Road,,Milwaukee,WI,53224,,,,,,P80001571,TRUMP,,DONALD J.,,,P,,,Phone bank,11-10-2024,25,151747.31,,S,,,REP,,F57.11433,2.02507E+17,IND,N,,,,,14-07-2025 14:49
